id,code_soato,name_ru,name_uz,district_id,district_code_soato
1658,1722214578,городской посёлок Богара,Bog‘ora shaharchasi,516,1722214
1659,1722214582,городской посёлок Аксай,Oqsoy shaharchasi,516,1722214
1660,1722214584,городской посёлок Джийдали,Jiydali shaharchasi,516,1722214
1661,1722214586,городской посёлок Навбахор,Navbahor shaharchasi,516,1722214
1662,1722214588,городской посёлок Карсакли,Qarsoqli shaharchasi,516,1722214
1663,1722214592,городской посёлок Янгиер,Yangiyer shaharchasi,516,1722214
1664,1722214594,городской посёлок Джалойир,Jaloir shaharchasi,516,1722214
1665,1722214803,ССГ Аккапчигай,Oqqapchig‘ay QFY,516,1722214
1666,1722214810,ССГ Жалоир Кургони,Jaloir Qo‘rg‘oni QFY,516,1722214
1667,1722214815,ССГ Шерозий,Sheroziy QFY,516,1722214
1668,1722214818,ССГ Акжар,Oqjar QFY,516,1722214
1669,1722214820,ССГ Кумкурган,Qumqo‘rg‘on QFY,516,1722214
1670,1722214830,ССГ Юкары-Какайды,Yuqori Kakaydi QFY,516,1722214
1671,1722214833,ССГ Кетман,Ketmon QFY,516,1722214
1672,1722214836,ССГ Арсланбайли,Arslonboyli QFY,516,1722214
1673,1722215551,городской посёлок Сарик,Sariq shaharchasi,515,1722215
1674,1722215553,городской посёлок Кунчикиш,Kunchiqish shaharchasi,515,1722215
1675,1722215556,городской посёлок Янги хает,Yangi hayot shaharchasi,515,1722215
1676,1722215559,городской посёлок Кармаки,Karmaki shaharchasi,515,1722215
1677,1722215563,городской посёлок Истара,Istara shaharchasi,515,1722215
1678,1722215805,ССГ Заркамар,Zarkamar QFY,515,1722215
1679,1722215841,ССГ Олмазор,Olmazor QFY,515,1722215
1680,1722215843,ССГ Бандихон,Bandixon QFY,515,1722215
1681,1722215845,ССГ Кизирик,Qiziriq QFY,515,1722215
1682,1722215847,ССГ Киршак,Kirshak QFY,515,1722215
1683,1722215849,ССГ Чорвадор,Chorvador QFY,515,1722215
1684,1722215860,ССГ Пахтакор,Paxtakor QFY,515,1722215
1685,1722215865,ССГ Шарк Истара,Sharq Istara QFY,515,1722215
1686,1722215867,ССГ Янгиюль,Yangi yo‘l QFY,515,1722215
1687,1722215870,ССГ Мехнатабад,Mehnatobod QFY,515,1722215
1688,1722217505,город Шаргунь,Sharg‘un shahri,519,1722217
1689,1722217551,городской посёлок Сариасия,Sariosiyo shaharchasi,519,1722217
1690,1722217554,городской посёлок Янгихает,Yangihayot shaharchasi,519,1722217
1691,1722217558,городской посёлок Тартули,Tortuli shaharchasi,519,1722217
1692,1722217564,городской посёлок Буйрапушт,Bo‘yropo‘sht shaharchasi,519,1722217
1693,1722217812,ССГ Дашнабад,Dashnobod QFY,519,1722217
1694,1722217826,ССГ Навруз,Navro‘z QFY,519,1722217
1695,1722217828,ССГ Буюк келажак,Buyuk kelajak QFY,519,1722217
1696,1722217832,ССГ Сангардак,Sangardak QFY,519,1722217
1697,1722217835,ССГ Боги ирам,Bog‘i iram QFY,519,1722217
1698,1722217846,ССГ Суфиян,So‘fiyon QFY,519,1722217
1699,1722217851,ССГ Такчиян,Toqchiyon QFY,519,1722217
1700,1722217862,ССГ Узбекистан,O‘zbekiston QFY,519,1722217
1701,1722217880,ССГ Хуфар,Xufar QFY,519,1722217
1702,1722220551,городской посёлок Учкизил,Uchqizil shaharchasi,520,1722220
1703,1722220553,городской посёлок Лимончи,Limonchi shaharchasi,520,1722220
1704,1722220555,городской посёлок Тажрибакор,Tajribakor shaharchasi,520,1722220
1705,1722220557,городской посёлок Намуна,Namuna shaharchasi,520,1722220
1706,1722220559,городской посёлок Ат-Термизий,At-Termiziy shaharchasi,520,1722220
1707,1722220561,городской посёлок Мустакиллик,Mustaqillik shaharchasi,520,1722220
1708,1722220563,городской посёлок Паттакесар,Pattakesar shaharchasi,520,1722220
1709,1722220565,городской посёлок Чегарачи,Chegarachi shaharchasi,520,1722220
1710,1722220567,городской посёлок Кизилбай,Qizilboy shaharchasi,520,1722220
1711,1722220844,ССГ Мехнатобод,Mehnatobod QFY,520,1722220
1713,1722220870,ССГ Учкизил,Uchqizil QFY,520,1722220
1714,1722220888,ССГ Янгиарык,Yangiariq QFY,520,1722220
1715,1722220895,ССГ Кокилдорота,Kokildorota QFY,520,1722220
1716,1722221551,городской посёлок Узун,Uzun shaharchasi,522,1722221
1717,1722221553,городской посёлок Чинар,Chinor shaharchasi,522,1722221
1718,1722221556,городской посёлок Уланкул,Ulanqul shaharchasi,522,1722221
1719,1722221559,городской посёлок Карашик,Qarashiq shaharchasi,522,1722221
1720,1722221563,городской посёлок Янги куч,Yangi kuch shaharchasi,522,1722221
1721,1722221566,городской посёлок Джанчекка,Jonchekka shaharchasi,522,1722221
1722,1722221569,городской посёлок Маландиян,Malandiyon shaharchasi,522,1722221
1723,1722221573,городской посёлок Мехнат,Mehnat shaharchasi,522,1722221
1724,1722221576,городской посёлок Янги рузгор,Yangi ro‘zg‘or shaharchasi,522,1722221
1725,1722221806,ССГ Бабатаг,Bobotog‘ QFY,522,1722221
1726,1722221816,ССГ Джанчека,Jonchekka QFY,522,1722221
1727,1722221824,ССГ им. Файзова,Fayzova QFY,522,1722221
1728,1722221856,ССГ Тельпакчинар,Telpakchinor QFY,522,1722221
1729,1722221868,ССГ Узун,Uzun QFY,522,1722221
1730,1722221875,ССГ Акастана,Oq Ostona QFY,522,1722221
1731,1722221880,ССГ Хондиза,Xonjiza QFY,522,1722221
1732,1722223501,город Шерабад,Sherobod shahri,523,1722223
1733,1722223552,городской посёлок Зарабаг,Zarabog‘ shaharchasi,523,1722223
1734,1722223554,городской посёлок Килкон,Kilkon shaharchasi,523,1722223
1735,1722223556,городской посёлок Навбаг,Navbog‘ shaharchasi,523,1722223
1736,1722223558,городской посёлок Пахтаабад,Paxtaobod shaharchasi,523,1722223
1737,1722223562,городской посёлок Сарикамиш,Sariqamish shaharchasi,523,1722223
1738,1722223564,городской посёлок Чуйинчи,Cho‘yinchi shaharchasi,523,1722223
1739,1722223566,городской посёлок Янги арик,Yangiariq shaharchasi,523,1722223
1740,1722223810,ССГ Аккурган,Oqqo‘rg‘on QFY,523,1722223
1741,1722223822,ССГ Кухитанг,Ko‘hitang QFY,523,1722223
1742,1722223833,ССГ Сарикамиш,Sariqamish QFY,523,1722223
1743,1722223854,ССГ Сеплан,Seplon QFY,523,1722223
1744,1722223856,ССГ Талашкан,Talloshqon QFY,523,1722223
1745,1722223858,ССГ Рабатаг,Rabatak QFY,523,1722223
1746,1722223865,ССГ Янгитурмуш,Yangiturmush QFY,523,1722223
1747,1722223867,ССГ Бустансай,Bo‘ston QFY,523,1722223
1748,1722223870,ССГ Чинабад,Chinobod QFY,523,1722223
1749,1722226501,город Шурчи,Sho‘rchi shahri,524,1722226
1750,1722226554,городской посёлок Элбаен,Elbayon shaharchasi,524,1722226
1751,1722226558,городской посёлок Тула,To‘la shaharchasi,524,1722226
1752,1722226562,городской посёлок Ялти,Yalti shaharchasi,524,1722226
1753,1722226564,городской посёлок Хушчека,Xushchekka shaharchasi,524,1722226
1754,1722226566,городской посёлок Куштегирмон,Qo‘shtegirmon shaharchasi,524,1722226
1755,1722226568,городской посёлок Катта совур,Kattasovur shaharchasi,524,1722226
1756,1722226572,городской посёлок Карвон,Karvon shaharchasi,524,1722226
1757,1722226574,городской посёлок Гармакурган,G‘armaqo‘rg‘on shaharchasi,524,1722226
1758,1722226576,городской посёлок Джаркишлок,Jarqishloq shaharchasi,524,1722226
1759,1722226578,городской посёлок Джайилма,Joyilma shaharchasi,524,1722226
1760,1722226816,ССГ Кулдош,Qo‘ldosh QFY,524,1722226
1761,1722226820,ССГ Алпомиш,Alpomish QFY,524,1722226
1762,1722226824,ССГ Бахтлитепа,Baxtlitepa QFY,524,1722226
1763,1722226844,ССГ Совур,Savur QFY,524,1722226
1764,1722226852,ССГ Элабад,Elobod QFY,524,1722226
1765,1722226863,ССГ Сахибкор,Sohibkor QFY,524,1722226
1766,1722226866,ССГ Дальверзин,Dalvarzin QFY,524,1722226
1767,1722226869,ССГ Джалаир,Jaloir QFY,524,1722226
1768,1722226872,ССГ Шурчи,Sho‘rchi QFY,524,1722226
1769,1722226882,ССГ Янгибазар,Yangibozor QFY,524,1722226
1770,1724206551,городской посёлок Сардоба,Sardoba shaharchasi,529,1724206
1771,1724206552,городской посёлок Фергана,Farg‘ona shaharchasi,529,1724206
1772,1724206554,городской посёлок Андижон,Andijon shaharchasi,529,1724206
1773,1724206814,ССГ Бустан,Bo‘ston QFY,529,1724206
1774,1724206824,ССГ Ахиллик,Ahillik QFY,529,1724206
1775,1724206850,ССГ Шадлик,Shodlik QFY,529,1724206
1776,1724212551,городской посёлок Баяут,Boyovut shaharchasi,525,1724212
1777,1724212552,городской посёлок Марказ,Markaz shaharchasi,525,1724212
1778,1724212553,городской посёлок Бекат,Bekat shaharchasi,525,1724212
1779,1724212554,городской посёлок Дустлик,Do‘stlik shaharchasi,525,1724212
1780,1724212811,ССГ Баяут,Boyovut QFY,525,1724212
1781,1724212818,ССГ Галлакор,G‘allakor QFY,525,1724212
1782,1724212830,ССГ Дарбазакыр,Darvazakir QFY,525,1724212
1783,1724212834,ССГ Дехканабад,Dehqonobod QFY,525,1724212
1784,1724212847,ССГ Алмазар,Olmazor QFY,525,1724212
1785,1724212850,ССГ Мингчинар,Mingchinor QFY,525,1724212
1786,1724212855,ССГ Буюк юрт,Buyuk yurt QFY,525,1724212
1787,1724212861,ССГ Табаррук,Tabarruk QFY,525,1724212
1788,1724212865,ССГ Маданият,Madaniyat QFY,525,1724212
1789,1724212868,ССГ Дустлик,Do‘stlik QFY,525,1724212
1790,1724212875,ССГ Лайлакуль,Laylakko‘l QFY,525,1724212
1791,1724212880,ССГ Тинчлик,Tinchlik QFY,525,1724212
1792,1724216551,городской посёлок Сайхун,Sayxun shaharchasi,530,1724216
1793,1724216553,городской посёлок Сохил,Sohil shaharchasi,530,1724216
1794,1724216555,городской посёлок Шурузак,Sho‘ro‘zak shaharchasi,530,1724216
1795,1724216557,городской посёлок Пахтакон,Paxtakon shaharchasi,530,1724216
1796,1724216811,ССГ Иттифак,Ittifak QFY,530,1724216
1797,1724216822,ССГ Гулистан,Guliston QFY,530,1724216
1798,1724216827,ССГ Нурата,Nurota QFY,530,1724216
1799,1724216830,ССГ Узбекистон,O‘zbekiston QFY,530,1724216
1800,1724216833,ССГ Истиклол,Istiqlol QFY,530,1724216
1801,1724216844,ССГ Шурузяк,Sho‘ro‘zak QFY,530,1724216
1802,1724216855,ССГ Янгихаят,Yangi hayot QFY,530,1724216
1803,1724220551,городской посёлок Дехканабад,Dehqonobod shaharchasi,526,1724220
1804,1724220552,городской посёлок Хулкар,Hulkar shaharchasi,526,1724220
1805,1724220553,городской посёлок Бешбулак,Beshbuloq shaharchasi,526,1724220
1806,1724220554,городской посёлок Улугбек,Ulug‘bek shaharchasi,526,1724220
1807,1724220556,городской посёлок Халкакул,Xalqako‘l shaharchasi,526,1724220
1808,1724220805,ССГ Алтынтепа,Oltintepa QFY,526,1724220
1809,1724220816,ССГ Саибобод,Soyibobod QFY,526,1724220
1810,1724220820,ССГ Хумо,Xumo QFY,526,1724220
1811,1724220823,ССГ Кунчи,Kunchi QFY,526,1724220
1812,1724220827,ССГ Бешбулак,Beshbuloq QFY,526,1724220
1813,1724220835,ССГ Чорток,Chortoq QFY,526,1724220
1814,1724220846,ССГ Олтин Урда,Oltin O‘rda QFY,526,1724220
1815,1724220879,ССГ Зарбдар,Zarbdor QFY,526,1724220
1816,1724220882,ССГ Сахилабад,Soxilobod QFY,526,1724220
1817,1724226551,городской посёлок Пахтаабад,Paxtaobod shaharchasi,531,1724226
1818,1724226811,ССГ Чулкувар,Cho‘lquvar QFY,531,1724226
1819,1724226822,ССГ Гулистон,Guliston QFY,531,1724226
1820,1724226833,ССГ Янгикишлак,Yangiqishloq QFY,531,1724226
1821,1724226844,ССГ Гульзар,Gulzor QFY,531,1724226
1822,1724226855,ССГ Янгиабад,Yangiobod QFY,531,1724226
1823,1724226865,ССГ Кургантепа,Qo‘rg‘ontepa QFY,531,1724226
1824,1724228551,городской посёлок Навруз,Navro‘z shaharchasi,528,1724228
1825,1724228552,городской посёлок Акалтин,Oqoltin shaharchasi,528,1724228
1826,1724228805,ССГ Бахористан,Bahoriston QFY,528,1724228
1827,1724228818,ССГ Акалтын,Oqoltin QFY,528,1724228
1828,1724228830,ССГ Мехнатабад,Mehnatobod QFY,528,1724228
1829,1724228832,ССГ Мирзачуль,Mirzacho‘l QFY,528,1724228
1830,1724228835,ССГ Навбахор,Navbahor QFY,528,1724228
1831,1724228838,ССГ Ташкент,Toshkent QFY,528,1724228
1832,1724228845,ССГ Бирлашган,Birlashgan QFY,528,1724228
